Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: Indica se a medição é média diaria ou instantânea.  0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:28150000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
28150000;2;01/03/1998;;1;1;"90,167";"39,7871";"55,2714";1;29;1;1;1;;0;"90,167";"73,4582";"65,043";"58,3405";"57,4105";"58,6521";"51,681";"48,206";"46,5103";"45,9514";"44,5675";"44,2931";"43,7466";"42,3941";"46,5103";"55,8759";"64,3902";"71,0544";"71,7374";"69,6973";"67,0195";"64,0649";"60,8542";"58,3405";"53,4603";"49,9296";"46,2305";"42,3941";"39,7871";"39,7871";"41,8586";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/02/1998;;1;1;"100,3052";"23,3525";"37,4314";28;15;1;1;1;;0;"50,8018";"43,4746";"39,5373";"36,0822";"32,4725";"29,425";"27,3611";"26,0069";"26,0069";"25,7829";"25,114";"24,892";"24,6705";"24,0092";"23,3525";"23,5709";"24,6705";"25,5594";"25,7829";"25,5594";"36,5708";"40,0374";"47,0724";"51,681";"57,4105";"57,4105";"73,4582";"100,3052";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
28150000;2;01/01/1998;;1;1;"86,4006";"18,2741";"38,5805";28;7;1;1;1;;0;"20,3512";"20,7734";"19,3055";"18,6849";"19,9312";"19,722";"18,2741";"18,8912";"19,5135";"19,9312";"20,9854";"28,2736";"35,3525";"43,2033";"31,5266";"27,1342";"27,1342";"28,963";"31,0564";"32,9481";"33,4255";"37,7996";"42,3941";"53,7596";"65,6988";"76,2505";"85,6562";"86,4006";"79,4492";"71,3955";"61,8094";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/12/1997;;1;1;"27,8164";"13,3467";"17,8948";22;12;1;1;1;;0;"15,4658";"15,0746";"14,4927";"15,0746";"13,726";"14,88";"16,8549";"14,686";"13,9167";"14,108";"13,726";"13,3467";"16,6546";"16,8549";"18,6849";"21,8386";"21,1979";"21,4109";"23,7898";"23,7898";"26,4563";"27,8164";"25,114";"20,1409";"18,0695";"16,4549";"14,88";"13,536";"14,4927";"18,2741";"19,9312";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/11/1997;;1;1;"16,2558";"9,1928";"12,1194";30;12;1;1;1;;0;"14,686";"14,108";"13,3467";"12,4106";"11,6745";"10,95";"10,7708";"10,4146";"10,0616";"9,7117";"9,3649";"9,1928";"10,5923";"11,6745";"12,2255";"12,5964";"12,7829";"13,3467";"11,8574";"12,2255";"11,8574";"11,8574";"12,5964";"12,5964";"11,6745";"10,7708";"12,5964";"13,9167";"15,4658";"16,2558";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/10/1997;;1;1;"34,6267";"9,3649";"16,7014";22;1;1;1;1;;0;"9,3649";"10,0616";"10,2377";"13,1581";"12,2255";"13,3467";"13,3467";"12,4106";"12,0411";"12,2255";"11,4922";"10,5923";"10,2377";"9,7117";"9,5379";"12,0411";"22,2685";"26,9078";"23,5709";"22,2685";"29,1937";"34,6267";"27,8164";"23,3525";"22,7005";"21,8386";"19,098";"16,4549";"15,4658";"15,2699";"14,88";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/09/1997;;1;1;"15,2699";"8,1775";"9,5912";24;19;2;2;2;;0;"9,0215";"9,0215";"9,0215";"8,851";"8,851";"8,851";"8,6814";"8,6814";"8,5126";"8,5126";"8,5126";"8,3446";"8,3446";"8,3446";"8,5126";"8,5126";"8,3446";"8,3446";"8,1775";"8,6814";"9,8862";"10,2377";"13,1581";"15,2699";"13,1581";"12,2255";"11,3108";"10,5923";"10,0616";"9,7117";;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/08/1997;;1;1;"11,6745";"9,1928";"10,3933";1;29;2;2;2;;0;"11,6745";"11,4922";"11,4922";"11,4922";"11,3108";"11,3108";"11,13";"11,13";"10,95";"10,95";"10,7708";"10,7708";"10,5923";"10,5923";"10,4146";"10,4146";"10,2377";"10,2377";"10,2377";"10,0616";"10,0616";"9,8862";"9,8862";"9,7117";"9,5379";"9,5379";"9,3649";"9,3649";"9,1928";"9,1928";"9,1928";2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
28150000;2;01/07/1997;;1;1;"16,8549";"11,6745";"13,718";1;31;2;2;2;;0;"16,8549";"16,6546";"16,6546";"16,4549";"16,0574";"15,6624";"15,0746";"14,686";"14,4927";"14,108";"14,108";"14,108";"13,9167";"13,726";"13,536";"13,3467";"13,1581";"12,9702";"12,9702";"12,7829";"12,5964";"12,5964";"12,4106";"12,4106";"12,2255";"12,2255";"12,0411";"12,0411";"11,8574";"11,8574";"11,6745";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2
28150000;2;01/06/1997;;1;1;"30,3544";"16,8549";"22,9826";1;30;1;1;1;;0;"30,3544";"29,8888";"28,7327";"28,0448";"27,3611";"26,9078";"26,4563";"26,0069";"25,7829";"25,7829";"25,3365";"24,892";"24,2291";"23,7898";"22,9173";"22,7005";"22,0533";"21,6245";"20,9854";"20,7734";"20,1409";"19,722";"19,3055";"18,8912";"18,4792";"18,2741";"18,0695";"17,6622";"17,4595";"16,8549";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/05/1997;;1;1;"228,0475";"30,8219";"70,2447";1;31;1;1;1;"0,0";0;"228,0475";"164,6029";"132,3163";"126,4759";"119,0223";"115,161";"109,6874";"97,5267";"83,4409";"74,4997";"68,3524";"63,7404";"59,5912";"57,4105";"53,1618";"50,8018";"48,7774";"46,2305";"44,2931";"42,9328";"41,3262";"40,0374";"38,5419";"37,3069";"36,0822";"35,1101";"34,6267";"33,4255";"32,4725";"31,7624";"30,8219";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/04/1997;;1;1;"263,7988";"45,3955";"95,9729";30;23;2;2;2;"0,0";0;"183,5894";"159,3913";"128,7078";"112,1984";"105,97";"102,3119";"113,4637";"119,8884";"105,152";"88,2745";"77,31";"69,6973";"63,4167";"58,6521";"56,1813";"55,2674";"56,1813";"54,6619";"51,3872";"47,9214";"45,9514";"45,673";"45,3955";"46,791";"81,2525";"108,4417";"117,2989";"139,8505";"175,1084";"263,7988";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;
28150000;2;01/03/1997;;1;1;"181,4629";"44,0195";"76,0345";31;1;1;1;1;"0,0";0;"44,0195";"56,1813";"65,6988";"86,028";"105,152";"99,9061";"90,167";"84,9148";"80,1683";"71,7374";"63,7404";"57,1021";"51,9757";"49,0643";"48,7774";"50,5103";"51,681";"55,8759";"59,5912";"58,0298";"59,9058";"61,4902";"64,3902";"65,6988";"70,3744";"70,714";"79,8084";"94,3954";"121,1929";"157,3146";"181,4629";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/02/1997;;1;1;"81,979";"45,9514";"61,9931";17;28;1;1;1;;0;"73,8046";"71,0544";"66,0278";"64,3902";"58,9644";"55,5712";"54,3604";"53,7596";"54,6619";"53,4603";"51,681";"69,0234";"64,3902";"68,6875";"79,0908";"81,2525";"81,979";"78,3763";"69,36";"61,4902";"59,9058";"58,9644";"58,0298";"54,3604";"50,5103";"47,9214";"48,7774";"45,9514";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
28150000;2;01/01/1997;;1;1;"108,8562";"42,126";"71,183";8;18;1;1;1;;0;"50,2195";"60,5373";"63,7404";"79,4492";"90,5477";"87,1479";"91,6943";"108,8562";"99,5077";"86,7739";"72,0801";"65,3705";"60,2212";"53,7596";"50,5103";"48,206";"45,9514";"42,126";"45,9514";"49,9296";"56,1813";"59,5912";"70,0355";"77,31";"92,4623";"88,2745";"77,31";"78,0201";"88,6515";"87,5227";"78,7332";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/12/1996;;1;1;"51,681";"17,2574";"27,6788";29;19;1;1;1;;0;"42,9328";"34,3856";"30,1214";"27,1342";"24,4496";"22,4842";"20,7734";"19,5135";"18,8912";"18,6849";"18,4792";"18,8912";"18,4792";"18,0695";"17,8656";"18,2741";"18,4792";"17,8656";"17,2574";"18,8912";"22,2685";"27,1342";"26,4563";"28,7327";"33,9047";"39,0388";"38,7901";"46,5103";"51,681";"50,8018";"50,8018";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/11/1996;;1;1;"58,6521";"19,098";"32,8319";29;13;1;1;1;;0;"24,2291";"27,8164";"26,0069";"25,3365";"24,6705";"23,5709";"23,5709";"22,9173";"21,1979";"19,722";"20,7734";"19,722";"19,098";"21,4109";"25,7829";"29,8888";"27,5885";"36,0822";"36,5708";"38,294";"36,5708";"44,5675";"49,3519";"54,9643";"44,0195";"36,5708";"38,7901";"53,4603";"58,6521";"53,7596";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/10/1996;;1;1;"31,5266";"10,0616";"18,0778";26;1;1;1;1;;0;"10,0616";"10,4146";"11,4922";"13,536";"15,2699";"17,0558";"19,5135";"20,562";"20,7734";"19,098";"17,2574";"15,6624";"14,88";"15,0746";"14,108";"14,108";"18,4792";"20,7734";"20,7734";"17,8656";"16,6546";"16,0574";"16,6546";"19,3055";"27,8164";"31,5266";"23,7898";"19,722";"19,9312";"22,0533";"20,1409";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/09/1996;;1;1;"9,8862";"7,518";"8,3151";30;26;1;1;1;;0;"9,0215";"9,0215";"8,851";"8,6814";"8,6814";"8,6814";"8,6814";"8,6814";"8,6814";"8,3446";"8,1775";"8,0113";"8,0113";"8,1775";"8,1775";"8,0113";"8,0113";"8,0113";"8,0113";"8,0113";"8,0113";"8,0113";"8,0113";"7,846";"7,6816";"7,518";"7,6816";"7,846";"9,0215";"9,8862";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/08/1996;;1;1;"12,2255";"8,851";"10,4545";1;30;1;1;1;;0;"12,2255";"11,8574";"11,8574";"11,4922";"11,3108";"11,13";"11,13";"10,95";"10,7708";"10,7708";"10,5923";"10,5923";"10,5923";"10,7708";"11,13";"11,13";"11,13";"10,95";"10,7708";"10,4146";"10,0616";"9,8862";"9,7117";"9,5379";"9,3649";"9,0215";"9,0215";"9,0215";"9,0215";"8,851";"9,0215";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/07/1996;;1;1;"19,098";"12,4106";"15,3395";1;31;1;1;1;;0;"19,098";"18,8912";"18,4792";"18,2741";"17,8656";"17,6622";"17,2574";"16,8549";"16,6546";"16,4549";"16,0574";"15,8596";"15,8596";"15,6624";"15,2699";"15,0746";"14,88";"14,4927";"14,3";"14,108";"13,9167";"13,726";"13,9167";"13,9167";"13,726";"13,3467";"13,3467";"12,9702";"12,5964";"12,5964";"12,4106";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/06/1996;;1;1;"35,8386";"19,3055";"25,7208";1;30;1;1;1;;0;"35,8386";"34,8682";"33,9047";"32,9481";"31,9987";"31,0564";"30,1214";"29,425";"28,7327";"28,0448";"27,3611";"26,6818";"26,0069";"25,5594";"25,114";"24,4496";"24,0092";"23,5709";"23,1347";"22,7005";"22,2685";"21,8386";"21,4109";"20,9854";"20,562";"20,3512";"20,1409";"19,722";"19,5135";"19,3055";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/05/1996;;1;1;"154,208";"36,8157";"66,7299";5;31;1;1;1;"0,0";0;"79,0908";"85,2852";"101,9091";"126,4759";"154,208";"124,262";"100,7051";"95,9552";"88,6515";"77,31";"71,0544";"67,3516";"64,0649";"60,8542";"58,0298";"55,5712";"53,4603";"51,0941";"49,0643";"47,3546";"45,9514";"44,5675";"43,7466";"42,6631";"41,592";"40,5391";"41,3262";"41,592";"39,7871";"38,294";"36,8157";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/04/1996;;1;1;"178,2809";"65,3705";"100,2357";15;4;1;1;1;"0,0";0;"77,6647";"73,1125";"68,018";"65,3705";"71,7374";"71,3955";"69,6973";"82,3434";"81,6153";"80,8903";"89,0293";"97,9215";"127,3665";"160,4314";"178,2809";"158,3524";"134,595";"123,3815";"109,6874";"106,791";"111,778";"119,8884";"115,5871";"99,11";"86,028";"83,8083";"84,9148";"93,62";"97,1327";"87,5227";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/03/1996;;1;1;"110,9396";"41,592";"81,011";16;2;2;2;2;;0;"45,9514";"41,592";"46,791";"63,7404";"76,2505";"81,979";"93,62";"89,4078";"77,6647";"74,1518";"71,3955";"80,1683";"89,0293";"101,9091";"108,8562";"110,9396";"106,3801";"87,8983";"77,6647";"72,0801";"72,4235";"83,0743";"90,167";"84,5452";"76,6029";"72,4235";"71,0544";"87,1479";"97,5267";"93,62";"85,2852";1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/02/1996;;1;1;"105,152";"48,4913";"63,1626";8;27;1;1;1;;0;"53,1618";"49,9296";"51,681";"56,1813";"62,1293";"69,36";"85,2852";"105,152";"99,5077";"80,5289";"68,018";"60,2212";"64,0649";"59,2774";"62,1293";"73,1125";"67,6844";"62,1293";"58,0298";"54,3604";"51,9757";"62,1293";"61,1718";"62,1293";"54,6619";"49,3519";"48,4913";"49,9296";"49,9296";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
28150000;2;01/01/1996;;1;1;"95,9552";"54,3604";"72,5527";23;19;1;1;1;;0;"80,1683";"78,0201";"90,9291";"80,8903";"67,0195";"68,6875";"77,31";"84,1764";"92,8475";"88,6515";"79,4492";"72,0801";"67,0195";"66,3576";"68,018";"67,3516";"62,45";"56,4874";"54,3604";"55,8759";"61,1718";"83,4409";"95,9552";"90,5477";"78,7332";"76,6029";"73,1125";"64,0649";"58,0298";"54,9643";"54,3604";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/12/1995;;1;1;"92,8475";"35,8386";"58,0504";17;4;2;2;2;;0;"57,4846";"52,8988";"43,6378";"35,8386";"38,5419";"42,9328";"42,126";"40,7906";"56,7944";"67,3516";"70,714";"87,8983";"80,8903";"72,7676";"70,714";"89,787";"92,8475";"86,7739";"74,1518";"63,0937";"57,4105";"47,6376";"42,9328";"43,7466";"41,8586";"42,6631";"43,4746";"41,8586";"44,2931";"58,9644";"66,6882";2;2;2;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/11/1995;;1;1;"51,7748";"12,8685";"24,4822";27;17;2;2;2;;0;"15,8053";"18,0118";"18,9628";"23,9869";"27,6503";"31,2736";"24,4077";"19,9321";"17,6366";"15,4481";"14,5687";"15,6263";"15,985";"15,4481";"14,5687";"13,3702";"12,8685";"23,1535";"23,1535";"20,3248";"17,6366";"27,2092";"29,4411";"24,6191";"31,0423";"36,0339";"51,7748";"47,0998";"39,5145";"47,9127";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;
28150000;2;01/10/1995;;1;1;"14,9181";"5,6341";"8,3117";24;3;1;1;1;;0;"5,8797";"5,8797";"5,6341";"5,6341";"5,6341";"5,8797";"5,8797";"6,2554";"6,004";"5,7564";"6,1292";"7,1655";"8,6873";"8,5445";"7,5697";"6,9008";"6,2554";"6,2554";"6,5107";"7,0327";"8,4025";"9,8618";"12,7028";"14,9181";"14,5687";"14,5687";"12,8685";"10,4697";"8,5445";"8,4025";"12,8685";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/09/1995;;1;1;"7,0327";"5,7564";"6,1617";20;27;1;1;1;;0;"6,6398";"6,5107";"6,3826";"6,1292";"6,1292";"6,1292";"6,004";"6,004";"5,8797";"5,8797";"5,8797";"5,8797";"5,8797";"6,1292";"6,1292";"6,1292";"5,8797";"6,004";"6,5107";"7,0327";"6,7698";"6,6398";"6,5107";"6,3826";"6,004";"5,8797";"5,7564";"5,7564";"5,8797";"6,1292";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/08/1995;;1;1;"9,8618";"6,9008";"8,1195";1;29;1;1;1;;0;"9,8618";"9,8618";"9,7119";"9,4148";"9,4148";"9,2676";"9,1212";"9,1212";"8,8311";"8,6873";"8,5445";"8,4025";"8,2615";"8,1213";"7,982";"7,982";"7,8436";"7,7062";"7,5697";"7,434";"7,434";"7,2993";"7,2993";"7,2993";"7,1655";"7,1655";"7,1655";"7,0327";"6,9008";"6,9008";"6,9008";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/07/1995;;1;1;"17,6366";"10,0125";"13,4973";1;31;1;1;1;;0;"17,6366";"17,2643";"17,0793";"16,7115";"16,3468";"15,985";"15,6263";"15,2707";"14,9181";"14,743";"14,5687";"14,3951";"14,0503";"13,8791";"13,539";"13,2022";"13,0349";"12,8685";"12,538";"12,2107";"12,2107";"11,8868";"11,726";"11,566";"11,2486";"11,0912";"10,9345";"10,7788";"10,6238";"10,4697";"10,0125";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/06/1995;;1;1;"44,6924";"17,8239";"26,7316";1;30;1;1;1;;0;"44,6924";"42,0736";"39,5145";"37,2631";"35,5465";"33,8605";"32,4399";"31,0423";"29,8953";"28,7646";"28,3169";"27,4294";"26,7708";"26,1182";"25,2575";"24,4077";"23,9869";"23,3608";"22,741";"22,1274";"21,7219";"21,1189";"20,5222";"20,1281";"19,7368";"19,5422";"18,9628";"18,5802";"18,2006";"17,8239";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/05/1995;;1;1;"108,8643";"46,2921";"67,0665";8;31;1;1;1;;0;"57,4846";"54,8875";"54,6017";"63,7177";"80,823";"96,9194";"102,2843";"108,8643";"106,6539";"96,5656";"86,5184";"79,1757";"85,8408";"89,5921";"81,154";"72,397";"64,932";"58,0678";"53,7477";"49,8297";"47,9127";"49,0047";"48,7308";"48,1848";"47,6411";"48,4575";"48,1848";"49,8297";"50,9378";"49,8297";"46,2921";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/04/1995;;1;1;"122,7432";"50,6078";"71,1361";5;1;1;1;1;"0,0";0;"50,6078";"62,962";"67,9653";"91,9357";"122,7432";"85,381";"75,9194";"66,4621";"67,6957";"63,1137";"64,6276";"63,1137";"60,7195";"57,7759";"56,3248";"57,4846";"61,3148";"62,8125";"79,8331";"87,5385";"80,823";"85,5027";"81,8174";"78,8477";"69,8749";"64,3238";"65,5424";"70,5023";"68,0054";"62,5119";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/03/1995;;1;1;"59,6179";"33,8425";"46,1429";19;13;1;1;1;;0;"51,964";"50,1582";"47,9292";"45,9501";"43,1377";"41,0122";"39,753";"38,2995";"37,4765";"37,4765";"35,4434";"34,6401";"33,8425";"35,8472";"39,5443";"46,1687";"55,1712";"56,0984";"59,6179";"58,2021";"54,7094";"46,3877";"43,5668";"43,1377";"44,8619";"47,9292";"50,8331";"53,5601";"52,6462";"52,4185";"52,6462";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/02/1995;;1;1;"90,3953";"31,097";"58,1399";21;1;1;1;1;;0;"31,097";"34,2406";"39,962";"41,6464";"48,5946";"52,1911";"51,0586";"49,7099";"47,708";"46,1687";"50,6078";"54,4789";"57,2642";"63,4444";"66,6977";"64,6191";"63,2031";"60,8057";"59,8549";"76,8131";"90,3953";"85,381";"77,2739";"71,8607";"63,9279";"62,7213";"60,0922";"56,0984";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
28150000;2;01/01/1995;;1;1;"74,5357";"31,4848";"47,7183";8;26;1;1;1;;0;"53,1025";"49,9339";"49,0398";"51,2845";"53,1025";"64,2084";"69,2483";"74,5357";"69,6794";"59,1448";"57,0304";"55,8662";"54,0189";"56,0984";"52,6462";"53,1025";"48,817";"46,8265";"43,5668";"42,9237";"39,962";"36,659";"34,2406";"33,4459";"33,0507";"31,4848";"33,8425";"33,0507";"33,644";"33,4459";"32,2648";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/12/1994;;1;1;"75,4414";"31,6792";"43,1204";29;11;2;2;2;;0;"38,7131";"44,6452";"50,8331";"51,7372";"42,2835";"35,6451";"32,657";"35,041";"35,4434";"33,8425";"31,6792";"34,0414";"36,4555";"39,336";"44,6452";"44,2129";"41,2233";"38,7131";"37,6817";"35,242";"32,657";"33,2481";"34,6401";"39,753";"40,3811";"50,8331";"52,8742";"57,9672";"75,4414";"74,5357";"60,3297";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1
28150000;2;01/11/1994;;1;1;"44,6452";"7,4534";"20,0391";25;12;1;1;1;;0;"16,4204";"15,6328";"13,6422";"12,3144";"11,0297";"10,198";"9,5206";"8,9892";"8,4674";"7,829";"7,829";"7,4534";"8,3385";"10,0614";"10,198";"10,0614";"12,1695";"19,8562";"22,9573";"21,9082";"19,5204";"28,6131";"32,8537";"37,6817";"44,6452";"40,5911";"38,0932";"39,5443";"36,659";"38,0932";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
28150000;2;01/10/1994;;1;1;"17,7054";"8,7271";"12,746";23;6;1;1;1;;0;"16,4204";"14,0941";"11,8813";"10,7502";"9,1212";"8,7271";"10,198";"10,7502";"12,0252";"14,2457";"16,2619";"14,3978";"12,8993";"11,8813";"10,7502";"10,0614";"11,1703";"12,3144";"11,8813";"11,3114";"12,4599";"16,8987";"17,7054";"15,9464";"14,5505";"13,1949";"12,7523";"12,3144";"11,738";"12,0252";"14,3978";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
28150000;2;01/09/1994;;1;1;"14,3978";"5,5511";"8,1943";30;28;2;2;2;"0,0";0;"7,578";"7,7031";"7,7031";"7,829";"7,829";"7,9554";"12,3144";"11,738";"11,5953";"11,3114";"11,0297";"9,1212";"8,0825";"7,578";"7,578";"7,578";"7,578";"7,4534";"7,4534";"7,3295";"7,0836";"6,8404";"6,4805";"6,244";"6,1268";"5,8944";"5,6648";"5,5511";"7,2063";"14,3978";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;1;1;1;1;
28150000;2;01/08/1994;;1;1;"14,5505";"7,7031";"10,3098";8;31;2;2;2;"0,0";0;"11,4531";"11,4531";"11,3114";"11,3114";"11,3114";"12,7523";"14,2457";"14,5505";"13,3435";"12,6058";"12,0252";"11,3114";"10,8897";"10,198";"9,9253";"9,7899";"9,655";"9,5206";"9,3869";"9,2538";"9,2538";"8,9892";"8,8579";"8,597";"8,597";"8,4674";"8,4674";"8,3385";"8,0825";"7,9554";"7,7031";1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2
28150000;2;01/07/1994;;1;1;"14,2457";"11,5953";"12,4528";1;28;1;1;1;;0;"14,2457";"13,7923";"13,6422";"13,4926";"13,4926";"13,3435";"13,3435";"13,1949";"12,8993";"12,7523";"12,6058";"12,6058";"12,4599";"12,4599";"12,3144";"12,1695";"12,1695";"12,0252";"12,0252";"11,8813";"11,8813";"11,8813";"11,8813";"11,8813";"11,738";"11,738";"11,738";"11,5953";"11,5953";"11,5953";"11,5953";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
